Wall time,Step,Value
1782499049.2875452,88064,193.5736846923828
1782499053.832028,90624,203.99009704589844
1782499054.747008,91136,203.98910522460938
1782499055.655435,91648,201.0115966796875
1782499057.469492,92672,205.20831298828125
1782499058.375356,93184,200.1632843017578
1782499060.2290199,94208,198.2353515625
1782499062.0445151,95232,196.32675170898438
1782499062.951115,95744,198.04759216308594
1782499063.8574579,96256,204.2826385498047
1782499064.7686348,96768,196.66920471191406
1782499066.583389,97792,202.89471435546875
1782499067.489127,98304,205.35055541992188
1782499076.061514,101888,196.4514617919922
1782499079.7656791,103936,183.55003356933594
1782499083.411632,105984,193.4267120361328
1782499084.322228,106496,198.29818725585938
1782499085.246509,107008,208.53578186035156
1782499088.910785,109056,212.2777557373047
1782499091.64154,110592,192.07278442382812
1782499094.395529,112128,209.2017822265625
1782499095.324299,112640,207.4501495361328
1782499098.084142,114176,220.35586547851562
1782499098.9931111,114688,223.86074829101562
1782499100.826547,115712,220.4286346435547
1782499101.735598,116224,211.18673706054688
1782499102.644301,116736,216.1361083984375
1782499104.458892,117760,203.47486877441406
1782499105.366569,118272,207.26148986816406
1782499106.274548,118784,197.49769592285156
1782499107.1857789,119296,190.4793701171875
1782499108.1490922,119808,187.1975555419922
1782499109.056025,120320,200.58612060546875
1782499112.02389,121856,213.70814514160156
1782499114.824675,123392,194.42198181152344
1782499120.5059268,125440,187.633056640625
1782499121.412761,125952,189.15333557128906
1782499123.227725,126976,202.90834045410156
1782499125.075459,128000,216.59774780273438
1782499125.984173,128512,224.40406799316406
1782499130.516174,131072,191.80101013183594
1782499133.240917,132608,179.84609985351562
1782499134.1483788,133120,180.30352783203125
1782499135.05166,133632,170.03411865234375
1782499135.961882,134144,182.06494140625
1782499137.780561,135168,189.9725799560547
1782499141.429109,137216,216.27984619140625
1782499143.287626,138240,224.36163330078125
1782499145.105052,139264,230.91546630859375
1782499146.9233139,140288,221.723876953125
1782499151.7938628,142848,215.99856567382812
1782499153.6158872,143872,209.78265380859375
1782499157.294572,145920,208.23948669433594
1782499161.970761,148480,200.1750946044922
1782499163.785538,149504,205.75225830078125
1782499166.644922,150016,194.7395782470703
1782499169.358399,151552,210.09629821777344
1782499171.1748421,152576,209.6147918701172
1782499172.0793018,153088,204.13790893554688
1782499172.982847,153600,201.80584716796875
1782499174.794691,154624,204.91958618164062
1782499175.7014122,155136,199.05413818359375
1782499176.60482,155648,198.26048278808594
1782499180.3197281,157696,205.9620361328125
1782499181.498911,158208,205.9136505126953
1782499183.358749,159232,223.09620666503906
1782499186.110768,160768,227.18067932128906
1782499189.8212092,162816,229.86537170410156
1782499190.753796,163328,234.79193115234375
1782499191.66357,163840,217.19618225097656
1782499192.5705442,164352,208.28746032714844
1782499194.400119,165376,213.4546661376953
1782499197.115063,166912,216.17332458496094
1782499198.022088,167424,224.30052185058594
1782499198.9278479,167936,217.24136352539062
1782499201.656172,169472,205.9744415283203
1782499202.561141,169984,200.4722137451172
1782499204.376011,171008,200.7478790283203
1782499209.952822,174080,196.76193237304688
1782499214.004252,175104,190.4085693359375
1782499216.753324,176640,190.43446350097656
1782499217.6601212,177152,194.98374938964844
1782499219.4834602,178176,198.3480682373047
1782499220.404601,178688,199.81478881835938
1782499224.968699,181248,200.3192138671875
1782499225.8837252,181760,208.34486389160156
1782499227.708832,182784,197.85829162597656
1782499229.531235,183808,200.1421356201172
1782499230.4425468,184320,201.8842315673828
1782499231.351805,184832,211.09547424316406
1782499234.1318882,186368,207.7296905517578
1782499235.043529,186880,214.6145782470703
1782499235.952087,187392,207.2173614501953
1782499237.778783,188416,199.25128173828125
1782499238.680703,188928,205.3443603515625
1782499240.4989052,189952,214.63670349121094
1782499241.4048908,190464,222.28421020507812
1782499243.254869,191488,230.86434936523438
1782499245.1127942,192512,211.71231079101562
1782499246.9784582,193536,202.2917022705078
1782499247.912396,194048,197.4597625732422
1782499248.820342,194560,190.77369689941406
1782499250.649045,195584,203.53834533691406
1782499251.5791051,196096,203.51541137695312
1782499254.300152,197632,207.9385528564453
1782499255.2091892,198144,204.13522338867188
1782499256.11742,198656,197.4701385498047
1782499257.021922,199168,190.71536254882812
1782499261.108358,200192,182.70639038085938
1782499262.0430248,200704,176.84130859375
1782499262.983617,201216,188.97314453125
1782499263.919491,201728,194.7300262451172
1782499272.3605702,206336,219.7974395751953
1782499273.284908,206848,221.4429473876953
1782499275.157857,207872,223.20846557617188
1782499278.073477,209408,223.4027099609375
1782499284.506794,212992,206.86953735351562
1782499285.4194078,213504,203.46255493164062
1782499289.045652,215552,220.45697021484375
1782499289.999111,216064,221.95941162109375
1782499290.997899,216576,230.05348205566406
1782499292.821263,217600,247.70594787597656
1782499294.628926,218624,245.96400451660156
1782499298.250751,220672,220.4493408203125
1782499308.347241,225280,228.90774536132812
1782499309.301117,225792,219.97061157226562
1782499310.5301068,226304,217.965087890625
1782499311.480753,226816,212.97860717773438
1782499313.318144,227840,195.03863525390625
1782499314.2217212,228352,200.42724609375
1782499316.946528,229888,202.44451904296875
1782499319.754619,231424,201.7613067626953
1782499326.1813602,235008,208.64132690429688
1782499327.1031969,235520,203.4222869873047
1782499328.0275662,236032,203.95892333984375
1782499328.949319,236544,202.34202575683594
1782499330.7694259,237568,201.27389526367188
1782499331.6917481,238080,200.24964904785156
1782499332.620629,238592,202.9844512939453
1782499334.474334,239616,208.9786834716797
1782499335.399957,240128,211.16207885742188
1782499336.316952,240640,215.97496032714844
1782499338.133457,241664,217.12863159179688
1782499339.944461,242688,213.75070190429688
1782499340.85242,243200,218.58279418945312
1782499344.8358998,245248,218.0859375
1782499351.261274,248832,223.0437469482422
1782499356.014899,250368,209.48475646972656
1782499356.924392,250880,210.16104125976562
1782499358.765214,251904,214.88421630859375
1782499360.625612,252928,219.0721435546875
1782499363.3921049,254464,228.5364227294922
1782499373.3946,260096,204.67520141601562
1782499376.1147678,261632,211.22125244140625
1782499377.05457,262144,208.5529327392578
1782499377.961298,262656,206.74923706054688
1782499379.769237,263680,211.9476776123047
1782499381.580273,264704,209.10678100585938
1782499382.485844,265216,215.79949951171875
1782499384.297411,266240,223.89944458007812
1782499388.826355,268800,218.7653350830078
1782499389.732328,269312,214.29493713378906
1782499395.2024581,272384,212.81236267089844
1782499397.312543,273408,230.70758056640625
1782499398.2391748,273920,246.11045837402344
1782499399.167935,274432,240.8472900390625
1782499400.1076312,274944,234.0277557373047
1782499402.9728022,275456,235.7568359375
1782499403.878599,275968,235.4578094482422
1782499404.786247,276480,237.8509979248047
1782499405.689947,276992,230.16331481933594
1782499406.5971708,277504,222.49159240722656
1782499407.50979,278016,225.38084411621094
1782499409.3437939,279040,214.88037109375
1782499412.566161,280576,217.2526397705078
1782499413.751105,281088,217.0241241455078
1782499414.921621,281600,220.68423461914062
